x,y,z
-4563.0,-2497.0,828.0
-4625.6950506801895,-2507.145031593837,826.5210812206776
-4725.0,-2523.0,824.0
-4773.249993184979,-2530.601084758511,822.7096357183132
-4911.0,-2552.0,819.0
-5006.064222827381,-2565.4387030344515,816.8353145066128
-5055.0,-2568.0,816.0
-5055.750810100341,-2568.038240323153,815.9801855518051
-5179.761745176501,-2572.4841434471864,811.9305058119817
-5203.0,-2572.0,811.0
-5281.576399206616,-2567.1355218927283,807.5032923319136
-5336.0,-2562.0,805.0
-5374.1204018669105,-2557.4045838375737,803.3670514040286
-5414.0,-2549.0,802.0
-5483.642295512856,-2526.6627305251213,800.1404980497285
-5490.0,-2524.0,800.0
-5551.308597266498,-2489.8962232179415,799.0489829819891
-5568.0,-2478.0,799.0
-5646.880781848762,-2390.652983666847,800.806850946779
-5652.0,-2382.0,801.0
-5697.4251702262445,-2295.316068539848,802.822050632246
-5702.0,-2286.0,803.0
-5728.779482503654,-2227.3185984550946,803.9044159515405
-5743.0,-2154.0,803.0
-5744.2239961767655,-2146.281762668582,802.8767382369871
-5755.0,-2076.0,802.0
-5761.740945218988,-2017.079520135527,802.1403078176584
-5766.0,-1977.0,802.0
-5768.953957566237,-1950.900625650731,801.5720352079063
-5773.0,-1917.0,801.0
-5787.124473865206,-1810.2134666890277,800.9567749031261
-5790.0,-1792.0,801.0
-5799.956976184549,-1738.690809338148,801.0558776540672
-5818.0,-1660.0,801.0
-5818.3054860176735,-1658.6491268242576,800.9995468081715
-5840.488484919681,-1558.800006349875,800.9982690113895
-5847.0,-1529.0,801.0
-5863.206633895724,-1453.9851125698278,800.9996019328867
-5872.0,-1413.0,801.0
-5886.0,-1348.0,801.0
-5896.1226060369,-1302.6026850237886,800.9843086659498
-5913.0,-1228.0,801.0
-5924.546357217573,-1175.3353020419097,801.1330343370305
-5951.0,-1051.0,802.0
-5956.229050777872,-1026.5446817418626,802.2673961145213
-5974.0,-943.0,803.0
-5979.0,-919.0,803.0
-5987.5798629513765,-878.1738682735698,803.2097213848385
-6026.864039789807,-695.5318926126465,806.4592645527694
-6041.0,-631.0,808.0
-6071.121163667776,-495.472717198189,812.024148181823
-6078.0,-463.0,813.0
-6105.0,-330.0,817.0
-6108.104395838848,-314.40767667525006,817.5437436495477
-6134.7541428899585,-180.32008715492935,823.4620831075979
-6143.0,-141.0,826.0
-6149.0,-113.0,828.0
-6158.133154060586,-69.25939568185042,830.7054209783765
-6191.0,107.0,838.0
-6193.574151681925,122.45764292535716,838.7648722688006
-6209.0,220.0,844.0
-6219.753199367787,289.94874228926034,847.3688331634696
-6233.0,418.0,853.0
-6233.850732359444,504.32339188033814,857.0161864637732
-6224.0,647.0,864.0
-6205.703726148444,752.6784716082809,869.5191593935546
-6161.293779065404,912.7872870728961,878.2788487030524
-6157.0,926.0,879.0
-6111.316263100428,1048.1582567878736,885.6265998259221
-6045.140580259396,1191.3019168801934,893.5950348594392
-6042.0,1198.0,894.0
-6004.0,1278.0,899.0
-5975.431893199749,1335.9055172995288,901.8970193417498
-5944.0,1403.0,905.0
-5899.861367399733,1508.4752022279936,909.952064397125
-5883.0,1552.0,912.0
-5870.868068942502,1594.3097651359835,913.8222442039936
-5869.0,1604.0,914.0
-5859.0,1693.0,915.0
-5859.0834037570385,1694.2872833076199,915.0263279350452
-5869.642010576323,1769.1628429819714,916.8395170572471
-5871.0,1776.0,917.0
-5888.795768360295,1829.2767144051852,917.8190127938306
-5912.0,1852.0,918.0
-5912.352343567497,1852.3454484091626,918.0112405396754
-5939.1432220540155,1878.6312711906928,919.2608530738055
-5967.0,1901.0,920.0
-5977.602205630001,1907.5249885502785,919.9562930461066
-5984.0,1911.0,920.0
-6013.0,1923.0,921.0
-6021.047771435787,1925.4248790512372,920.998411416526
-6055.0,1932.0,920.0
-6089.660902530977,1933.243481768627,920.5077198564371
-6119.0,1930.0,922.0
-6126.598799102972,1928.4814374657076,922.4920654463615
-6137.0,1926.0,923.0
-6169.0,1916.0,922.0
-6197.420893827702,1903.350887212409,922.3063674350948
-6214.0,1894.0,923.0
-6231.294799987438,1882.496656876292,923.9086039964017
-6257.0,1862.0,925.0
-6263.88958972641,1855.8070154440397,925.055351519179
-6285.0,1835.0,925.0
-6299.279256231058,1819.347601847509,925.6265530948162
-6328.0,1781.0,927.0
-6335.937373493837,1768.8834823818308,926.8939769891726
-6362.0,1727.0,926.0
-6382.97804479498,1690.7305875294558,925.7241664550661
-6396.078706502289,1664.835638170276,925.97344339797
-6400.0,1657.0,926.0
-6423.0,1611.0,926.0
-6425.982788817119,1605.1245335690849,925.9974329912213
-6454.0,1551.0,926.0
-6479.335371348112,1502.9678863444904,926.0124872831236
-6482.0,1498.0,926.0
